Move In,In Time,Move Out,Out Time,Stay Duration
3799,2025-06-12 17:49,3799,2025-06-12 17:49,3.85
3800,2025-06-12 17:49,3800,2025-06-12 17:49,2.13
3801,2025-06-12 17:49,3801,2025-06-12 17:49,3.37
3802,2025-06-12 17:52,3802,2025-06-12 17:52,2.9
3803,2025-06-12 17:52,3803,2025-06-12 17:52,2.25
3804,2025-06-12 17:53,3804,2025-06-12 17:53,1.5
3805,2025-06-12 17:53,3805,2025-06-12 17:53,4.94
3806,2025-06-12 17:53,3806,2025-06-12 17:53,1.71
3807,2025-06-12 17:54,3807,2025-06-12 17:54,1.66
3808,2025-06-12 17:54,3808,2025-06-12 17:54,1.04
3809,2025-06-12 17:55,3809,2025-06-12 17:55,4.62
3810,2025-06-12 17:55,3810,2025-06-12 17:55,3.25
3811,2025-06-12 17:57,3811,2025-06-12 17:57,1.17
3812,2025-06-12 17:57,3812,2025-06-12 17:57,2.2
3813,2025-06-12 17:57,3813,2025-06-12 17:57,3.64
3814,2025-06-12 17:58,3814,2025-06-12 17:58,1.62
3815,2025-06-12 17:58,3815,2025-06-12 17:58,3.32
3816,2025-06-12 17:59,3816,2025-06-12 17:59,1.43
3817,2025-06-12 17:59,3817,2025-06-12 17:59,4.49
3818,2025-06-12 18:00,3818,2025-06-12 18:00,2.94
3819,2025-06-12 18:01,3819,2025-06-12 18:01,1.86
3820,2025-06-12 18:03,3820,2025-06-12 18:03,1.95
3821,2025-06-12 18:03,3821,2025-06-12 18:03,1.92
3822,2025-06-12 18:04,3822,2025-06-12 18:04,4.56
3823,2025-06-12 18:06,3823,2025-06-12 18:06,1.31
3824,2025-06-12 18:06,3824,2025-06-12 18:06,4.47
3825,2025-06-12 18:08,3825,2025-06-12 18:08,4.54
3826,2025-06-12 18:09,3826,2025-06-12 18:09,1.4
3827,2025-06-12 18:10,3827,2025-06-12 18:10,4.9
3828,2025-06-12 18:10,3828,2025-06-12 18:10,3.27
3829,2025-06-12 18:10,3829,2025-06-12 18:10,3.98
3830,2025-06-12 18:11,3830,2025-06-12 18:11,4.33
3831,2025-06-12 18:13,3831,2025-06-12 18:13,3.43
3832,2025-06-12 18:13,3832,2025-06-12 18:13,2.29
3833,2025-06-12 18:14,3833,2025-06-12 18:14,3.27
3834,2025-06-12 18:18,3834,2025-06-12 18:18,2.71
3835,2025-06-12 18:18,3835,2025-06-12 18:18,1.03
3836,2025-06-12 18:19,3836,2025-06-12 18:19,3.36
3837,2025-06-12 18:19,3837,2025-06-12 18:19,1.02
3838,2025-06-12 18:19,3838,2025-06-12 18:19,2.93
3839,2025-06-12 18:20,3839,2025-06-12 18:20,3.97
3840,2025-06-12 18:21,3840,2025-06-12 18:21,3.35
3841,2025-06-12 18:21,3841,2025-06-12 18:21,1.76
3842,2025-06-12 18:21,3842,2025-06-12 18:21,4.28
3843,2025-06-12 18:23,3843,2025-06-12 18:23,1.74
3844,2025-06-12 18:24,3844,2025-06-12 18:24,4.21
3845,2025-06-12 18:24,3845,2025-06-12 18:24,1.41
3846,2025-06-12 18:26,3846,2025-06-12 18:26,4.18
3847,2025-06-12 18:26,3847,2025-06-12 18:26,1.11
3848,2025-06-12 18:26,3848,2025-06-12 18:26,3.78
3849,2025-06-12 18:27,3849,2025-06-12 18:27,2.38
3850,2025-06-12 18:27,3850,2025-06-12 18:27,4.99
3851,2025-06-12 18:27,3851,2025-06-12 18:27,2.35
3852,2025-06-12 18:29,3852,2025-06-12 18:29,2.52
3853,2025-06-12 18:29,3853,2025-06-12 18:29,3.69
3854,2025-06-12 18:30,3854,2025-06-12 18:30,1.5
3855,2025-06-12 18:30,3855,2025-06-12 18:30,3.23
3856,2025-06-12 18:31,3856,2025-06-12 18:31,4.35
3857,2025-06-12 18:33,3857,2025-06-12 18:33,1.2
3858,2025-06-12 18:33,3858,2025-06-12 18:33,1.54
3859,2025-06-12 18:35,3859,2025-06-12 18:35,3.48
3860,2025-06-12 18:35,3860,2025-06-12 18:35,1.27
3861,2025-06-12 18:35,3861,2025-06-12 18:35,4.17
3862,2025-06-12 18:36,3862,2025-06-12 18:36,2.78
3863,2025-06-12 18:36,3863,2025-06-12 18:36,4.03
3864,2025-06-12 18:37,3864,2025-06-12 18:37,2.71
3865,2025-06-12 18:37,3865,2025-06-12 18:37,4.5
3866,2025-06-12 18:38,3866,2025-06-12 18:38,4.93
3867,2025-06-12 18:38,3867,2025-06-12 18:38,2.1
3868,2025-06-12 18:41,3868,2025-06-12 18:41,3.01
3869,2025-06-12 18:42,3869,2025-06-12 18:42,1.7
3870,2025-06-12 18:42,3870,2025-06-12 18:42,3.47
3871,2025-06-12 18:43,3871,2025-06-12 18:43,3.88
3872,2025-06-12 18:43,3872,2025-06-12 18:43,3.72
3873,2025-06-12 18:43,3873,2025-06-12 18:43,2.43
3874,2025-06-12 18:44,3874,2025-06-12 18:44,4.7
3875,2025-06-12 18:44,3875,2025-06-12 18:44,1.26
3876,2025-06-12 18:44,3876,2025-06-12 18:44,3.52
3877,2025-06-12 18:45,3877,2025-06-12 18:45,2.49
3878,2025-06-12 18:46,3878,2025-06-12 18:46,4.61
3879,2025-06-12 18:46,3879,2025-06-12 18:46,1.53
3880,2025-06-12 18:46,3880,2025-06-12 18:46,2.92
3881,2025-06-12 18:47,3881,2025-06-12 18:47,3.16
3882,2025-06-12 18:48,3882,2025-06-12 18:48,2.18
3883,2025-06-12 18:50,3883,2025-06-12 18:50,3.7
3884,2025-06-12 18:50,3884,2025-06-12 18:50,1.88
3885,2025-06-12 18:51,3885,2025-06-12 18:51,2.98
3886,2025-06-12 18:51,3886,2025-06-12 18:51,3.37
3887,2025-06-12 18:51,3887,2025-06-12 18:51,4.47
3888,2025-06-12 18:53,3888,2025-06-12 18:53,3.05
3889,2025-06-12 18:54,3889,2025-06-12 18:54,1.99
3890,2025-06-12 18:54,3890,2025-06-12 18:54,1.29
3891,2025-06-12 18:55,3891,2025-06-12 18:55,3.54
3892,2025-06-12 18:56,3892,2025-06-12 18:56,1.57
3893,2025-06-12 18:56,3893,2025-06-12 18:56,3.57
3894,2025-06-12 18:56,3894,2025-06-12 18:56,1.8
3895,2025-06-12 18:58,3895,2025-06-12 18:58,3.0
3896,2025-06-12 18:59,3896,2025-06-12 18:59,1.35
3897,2025-06-12 19:00,3897,2025-06-12 19:00,1.95
3898,2025-06-12 19:03,3898,2025-06-12 19:03,1.81
3899,2025-06-12 19:03,3899,2025-06-12 19:03,3.78
3900,2025-06-12 19:04,3900,2025-06-12 19:04,2.2
3901,2025-06-12 19:04,3901,2025-06-12 19:04,1.83
3902,2025-06-12 19:05,3902,2025-06-12 19:05,3.76
3903,2025-06-12 19:05,3903,2025-06-12 19:05,4.35
3904,2025-06-12 19:06,3904,2025-06-12 19:06,4.5
3905,2025-06-12 19:06,3905,2025-06-12 19:06,3.75
3906,2025-06-12 19:07,3906,2025-06-12 19:07,1.28
3907,2025-06-12 19:07,3907,2025-06-12 19:07,2.3
3908,2025-06-12 19:08,3908,2025-06-12 19:08,1.28
3909,2025-06-12 19:08,3909,2025-06-12 19:08,2.53
3910,2025-06-12 19:08,3910,2025-06-12 19:08,3.8
3911,2025-06-12 19:09,3911,2025-06-12 19:09,2.0
3912,2025-06-12 19:09,3912,2025-06-12 19:09,2.19
3913,2025-06-12 19:11,3913,2025-06-12 19:11,2.5
3914,2025-06-12 19:11,3914,2025-06-12 19:11,3.72
3915,2025-06-12 19:11,3915,2025-06-12 19:11,4.29
3916,2025-06-12 19:12,3916,2025-06-12 19:12,4.27
3917,2025-06-12 19:12,3917,2025-06-12 19:12,3.7
3918,2025-06-12 19:12,3918,2025-06-12 19:12,2.96
3919,2025-06-12 19:13,3919,2025-06-12 19:13,3.06
3920,2025-06-12 19:13,3920,2025-06-12 19:13,2.58
3921,2025-06-12 19:14,3921,2025-06-12 19:14,4.58
3922,2025-06-12 19:14,3922,2025-06-12 19:14,4.0
3923,2025-06-12 19:14,3923,2025-06-12 19:14,3.16
3924,2025-06-12 19:15,3924,2025-06-12 19:15,4.24
3925,2025-06-12 19:16,3925,2025-06-12 19:16,1.77
3926,2025-06-12 19:16,3926,2025-06-12 19:16,4.1
3927,2025-06-12 19:16,3927,2025-06-12 19:16,4.69
3928,2025-06-12 19:17,3928,2025-06-12 19:17,4.24
3929,2025-06-12 19:17,3929,2025-06-12 19:17,4.51
3930,2025-06-12 19:17,3930,2025-06-12 19:17,1.71
3931,2025-06-12 19:19,3931,2025-06-12 19:19,3.44
3932,2025-06-12 19:19,3932,2025-06-12 19:19,1.78
3933,2025-06-12 19:20,3933,2025-06-12 19:20,1.27
3934,2025-06-12 19:21,3934,2025-06-12 19:21,3.79
3935,2025-06-12 19:21,3935,2025-06-12 19:21,1.05
3936,2025-06-12 19:22,3936,2025-06-12 19:22,1.36
3937,2025-06-12 19:22,3937,2025-06-12 19:22,4.55
3938,2025-06-12 19:22,3938,2025-06-12 19:22,1.73
3939,2025-06-12 19:23,3939,2025-06-12 19:23,4.76
3940,2025-06-12 19:23,3940,2025-06-12 19:23,2.17
3941,2025-06-12 19:24,3941,2025-06-12 19:24,1.32
3942,2025-06-12 19:24,3942,2025-06-12 19:24,1.75
3943,2025-06-12 19:24,3943,2025-06-12 19:24,1.96
3944,2025-06-12 19:25,3944,2025-06-12 19:25,3.84
3945,2025-06-12 19:26,3945,2025-06-12 19:26,4.07
3946,2025-06-12 19:28,3946,2025-06-12 19:28,2.21
3947,2025-06-12 19:29,3947,2025-06-12 19:29,1.86
3948,2025-06-12 19:30,3948,2025-06-12 19:30,3.82
3949,2025-06-12 19:30,3949,2025-06-12 19:30,4.97
3950,2025-06-12 19:30,3950,2025-06-12 19:30,4.4
3951,2025-06-12 19:31,3951,2025-06-12 19:31,1.56
3952,2025-06-12 19:31,3952,2025-06-12 19:31,2.58
3953,2025-06-12 19:31,3953,2025-06-12 19:31,4.13
3954,2025-06-12 19:32,3954,2025-06-12 19:32,2.42
3955,2025-06-12 19:33,3955,2025-06-12 19:33,2.92
3956,2025-06-12 19:33,3956,2025-06-12 19:33,2.84
3957,2025-06-12 19:34,3957,2025-06-12 19:34,2.73
3958,2025-06-12 19:36,3958,2025-06-12 19:36,1.8
3959,2025-06-12 19:36,3959,2025-06-12 19:36,4.71
3960,2025-06-12 19:36,3960,2025-06-12 19:36,3.87
3961,2025-06-12 19:37,3961,2025-06-12 19:37,3.74
3962,2025-06-12 19:37,3962,2025-06-12 19:37,4.32
3963,2025-06-12 19:37,3963,2025-06-12 19:37,3.3
3964,2025-06-12 19:39,3964,2025-06-12 19:39,4.32
3965,2025-06-12 19:41,3965,2025-06-12 19:41,1.29
3966,2025-06-12 19:42,3966,2025-06-12 19:42,1.57
3967,2025-06-12 19:42,3967,2025-06-12 19:42,1.63
3968,2025-06-12 19:42,3968,2025-06-12 19:42,1.64
3969,2025-06-12 19:43,3969,2025-06-12 19:43,4.19
3970,2025-06-12 19:43,3970,2025-06-12 19:43,3.08
3971,2025-06-12 19:43,3971,2025-06-12 19:43,3.0
3972,2025-06-12 19:44,3972,2025-06-12 19:44,3.4
3973,2025-06-12 19:44,3973,2025-06-12 19:44,2.88
3974,2025-06-12 19:48,3974,2025-06-12 19:48,2.23
3975,2025-06-12 19:48,3975,2025-06-12 19:48,2.14
3976,2025-06-12 19:48,3976,2025-06-12 19:48,3.44
3977,2025-06-12 19:49,3977,2025-06-12 19:49,2.74
3978,2025-06-12 19:50,3978,2025-06-12 19:50,1.99
3979,2025-06-12 19:50,3979,2025-06-12 19:50,1.37
3980,2025-06-12 19:51,3980,2025-06-12 19:51,1.87
3981,2025-06-12 19:54,3981,2025-06-12 19:54,4.18
3982,2025-06-12 19:54,3982,2025-06-12 19:54,3.55
3983,2025-06-12 19:56,3983,2025-06-12 19:56,1.89
3984,2025-06-12 19:56,3984,2025-06-12 19:56,4.51
3985,2025-06-12 19:56,3985,2025-06-12 19:56,4.96
3986,2025-06-12 19:57,3986,2025-06-12 19:57,3.9
3987,2025-06-12 19:59,3987,2025-06-12 19:59,2.06
3988,2025-06-12 19:59,3988,2025-06-12 19:59,3.2
3989,2025-06-12 20:00,3989,2025-06-12 20:00,4.12
3990,2025-06-12 20:01,3990,2025-06-12 20:01,2.61
3991,2025-06-12 20:01,3991,2025-06-12 20:01,2.23
3992,2025-06-12 20:02,3992,2025-06-12 20:02,1.43
3993,2025-06-12 20:03,3993,2025-06-12 20:03,1.79
3994,2025-06-12 20:03,3994,2025-06-12 20:03,4.37
3995,2025-06-12 20:04,3995,2025-06-12 20:04,1.56
3996,2025-06-12 20:06,3996,2025-06-12 20:06,4.35
3997,2025-06-12 20:07,3997,2025-06-12 20:07,4.48
3998,2025-06-12 20:07,3998,2025-06-12 20:07,4.85
3999,2025-06-12 20:07,3999,2025-06-12 20:07,2.04
4000,2025-06-12 20:08,4000,2025-06-12 20:08,1.34
4001,2025-06-12 20:08,4001,2025-06-12 20:08,1.6
4002,2025-06-12 20:08,4002,2025-06-12 20:08,2.18
4003,2025-06-12 20:09,4003,2025-06-12 20:09,2.15
4004,2025-06-12 20:09,4004,2025-06-12 20:09,2.2
4005,2025-06-12 20:10,4005,2025-06-12 20:10,1.87
4006,2025-06-12 20:10,4006,2025-06-12 20:10,1.45
4007,2025-06-12 20:11,4007,2025-06-12 20:11,1.58
4008,2025-06-12 20:11,4008,2025-06-12 20:11,2.05
4009,2025-06-12 20:12,4009,2025-06-12 20:12,3.24
4010,2025-06-12 20:12,4010,2025-06-12 20:12,3.68
4011,2025-06-12 20:13,4011,2025-06-12 20:13,3.85
4012,2025-06-12 20:15,4012,2025-06-12 20:15,4.17
4013,2025-06-12 20:16,4013,2025-06-12 20:16,1.93
4014,2025-06-12 20:16,4014,2025-06-12 20:16,2.14
4015,2025-06-12 20:17,4015,2025-06-12 20:17,3.44
4016,2025-06-12 20:18,4016,2025-06-12 20:18,2.69
4017,2025-06-12 20:18,4017,2025-06-12 20:18,4.43
4018,2025-06-12 20:19,4018,2025-06-12 20:19,3.45
4019,2025-06-12 20:20,4019,2025-06-12 20:20,4.94
4020,2025-06-12 20:21,4020,2025-06-12 20:21,2.4
4021,2025-06-12 20:21,4021,2025-06-12 20:21,4.1
4022,2025-06-12 20:22,4022,2025-06-12 20:22,2.54
4023,2025-06-12 20:23,4023,2025-06-12 20:23,2.06
4024,2025-06-12 20:23,4024,2025-06-12 20:23,4.59
4025,2025-06-12 20:24,4025,2025-06-12 20:24,2.73
4026,2025-06-12 20:24,4026,2025-06-12 20:24,3.55
4027,2025-06-12 20:25,4027,2025-06-12 20:25,1.96
4028,2025-06-12 20:25,4028,2025-06-12 20:25,2.7
4029,2025-06-12 20:25,4029,2025-06-12 20:25,1.65
4030,2025-06-12 20:26,4030,2025-06-12 20:26,3.34
4031,2025-06-12 20:27,4031,2025-06-12 20:27,4.33
4032,2025-06-12 20:27,4032,2025-06-12 20:27,3.6
4033,2025-06-12 20:27,4033,2025-06-12 20:27,4.06
4034,2025-06-12 20:30,4034,2025-06-12 20:30,1.98
4035,2025-06-12 20:31,4035,2025-06-12 20:31,4.06
4036,2025-06-12 20:31,4036,2025-06-12 20:31,4.42
4037,2025-06-12 20:32,4037,2025-06-12 20:32,1.7
4038,2025-06-12 20:32,4038,2025-06-12 20:32,2.94
4039,2025-06-12 20:32,4039,2025-06-12 20:32,1.97
4040,2025-06-12 20:33,4040,2025-06-12 20:33,2.22
4041,2025-06-12 20:33,4041,2025-06-12 20:33,4.47
4042,2025-06-12 20:33,4042,2025-06-12 20:33,1.88
4043,2025-06-12 20:35,4043,2025-06-12 20:35,1.57
4044,2025-06-12 20:36,4044,2025-06-12 20:36,3.86
4045,2025-06-12 20:40,4045,2025-06-12 20:40,1.79
4046,2025-06-12 20:41,4046,2025-06-12 20:41,4.88
4047,2025-06-12 20:41,4047,2025-06-12 20:41,1.55
4048,2025-06-12 20:43,4048,2025-06-12 20:43,1.52
4049,2025-06-12 20:44,4049,2025-06-12 20:44,3.72
4050,2025-06-12 20:44,4050,2025-06-12 20:44,1.39
4051,2025-06-12 20:44,4051,2025-06-12 20:44,4.39
4052,2025-06-12 20:45,4052,2025-06-12 20:45,4.65
4053,2025-06-12 20:45,4053,2025-06-12 20:45,3.6
4054,2025-06-12 20:45,4054,2025-06-12 20:45,3.9
4055,2025-06-12 20:47,4055,2025-06-12 20:47,2.19
4056,2025-06-12 20:49,4056,2025-06-12 20:49,2.62
4057,2025-06-12 20:49,4057,2025-06-12 20:49,1.24
4058,2025-06-12 20:49,4058,2025-06-12 20:49,1.89
4059,2025-06-12 20:50,4059,2025-06-12 20:50,4.6
4060,2025-06-12 20:52,4060,2025-06-12 20:52,4.39
4061,2025-06-12 20:52,4061,2025-06-12 20:52,4.08
4062,2025-06-12 20:53,4062,2025-06-12 20:53,2.25
4063,2025-06-12 20:54,4063,2025-06-12 20:54,2.51
4064,2025-06-12 20:54,4064,2025-06-12 20:54,2.45
4065,2025-06-12 20:55,4065,2025-06-12 20:55,2.22
4066,2025-06-12 20:55,4066,2025-06-12 20:55,2.43
4067,2025-06-12 20:55,4067,2025-06-12 20:55,3.64
4068,2025-06-12 20:56,4068,2025-06-12 20:56,2.14
4069,2025-06-12 20:56,4069,2025-06-12 20:56,3.24
4070,2025-06-12 20:57,4070,2025-06-12 20:57,4.54
4071,2025-06-12 20:57,4071,2025-06-12 20:57,1.06
4072,2025-06-12 20:57,4072,2025-06-12 20:57,3.9
4073,2025-06-12 20:59,4073,2025-06-12 20:59,2.55
4074,2025-06-12 20:59,4074,2025-06-12 20:59,1.81
4075,2025-06-12 21:00,4075,2025-06-12 21:00,3.77
4076,2025-06-12 21:00,4076,2025-06-12 21:00,4.22
4077,2025-06-12 21:00,4077,2025-06-12 21:00,4.22
4078,2025-06-12 21:01,4078,2025-06-12 21:01,4.4
4079,2025-06-12 21:03,4079,2025-06-12 21:03,3.07
4080,2025-06-12 21:03,4080,2025-06-12 21:03,2.09
4081,2025-06-12 21:05,4081,2025-06-12 21:05,1.21
4082,2025-06-12 21:05,4082,2025-06-12 21:05,3.01
4083,2025-06-12 21:07,4083,2025-06-12 21:07,4.71
4084,2025-06-12 21:07,4084,2025-06-12 21:07,4.18
4085,2025-06-12 21:09,4085,2025-06-12 21:09,1.33
4086,2025-06-12 21:09,4086,2025-06-12 21:09,3.76
4087,2025-06-12 21:10,4087,2025-06-12 21:10,1.17
4088,2025-06-12 21:10,4088,2025-06-12 21:10,2.16
4089,2025-06-12 21:13,4089,2025-06-12 21:13,3.08
4090,2025-06-12 21:13,4090,2025-06-12 21:13,1.53
4091,2025-06-12 21:13,4091,2025-06-12 21:13,3.72
4092,2025-06-12 21:15,4092,2025-06-12 21:15,4.84
4093,2025-06-12 21:15,4093,2025-06-12 21:15,1.01
4094,2025-06-12 21:17,4094,2025-06-12 21:17,3.14
4095,2025-06-12 21:17,4095,2025-06-12 21:17,1.3
4096,2025-06-12 21:18,4096,2025-06-12 21:18,4.35
4097,2025-06-12 21:18,4097,2025-06-12 21:18,4.41
4098,2025-06-12 21:20,4098,2025-06-12 21:20,2.78
4099,2025-06-12 21:20,4099,2025-06-12 21:20,4.58
4100,2025-06-12 21:20,4100,2025-06-12 21:20,1.67
4101,2025-06-12 21:21,4101,2025-06-12 21:21,3.59
4102,2025-06-12 21:22,4102,2025-06-12 21:22,2.36
4103,2025-06-12 21:23,4103,2025-06-12 21:23,1.55
4104,2025-06-12 21:23,4104,2025-06-12 21:23,4.73
4105,2025-06-12 21:24,4105,2025-06-12 21:24,4.79
4106,2025-06-12 21:25,4106,2025-06-12 21:25,2.13
4107,2025-06-12 21:25,4107,2025-06-12 21:25,2.1
4108,2025-06-12 21:26,4108,2025-06-12 21:26,4.27
4109,2025-06-12 21:26,4109,2025-06-12 21:26,1.7
4110,2025-06-12 21:27,4110,2025-06-12 21:27,3.42
4111,2025-06-12 21:27,4111,2025-06-12 21:27,3.6
4112,2025-06-12 21:29,4112,2025-06-12 21:29,1.34
4113,2025-06-12 21:29,4113,2025-06-12 21:29,2.99
4114,2025-06-12 21:31,4114,2025-06-12 21:31,4.58
4115,2025-06-12 21:31,4115,2025-06-12 21:31,4.36
4116,2025-06-12 21:31,4116,2025-06-12 21:31,1.3
4117,2025-06-12 21:32,4117,2025-06-12 21:32,3.1
4118,2025-06-12 21:33,4118,2025-06-12 21:33,2.29
4119,2025-06-12 21:33,4119,2025-06-12 21:33,4.68
4120,2025-06-12 21:33,4120,2025-06-12 21:33,4.33
4121,2025-06-12 21:35,4121,2025-06-12 21:35,2.89
4122,2025-06-12 21:35,4122,2025-06-12 21:35,4.82
4123,2025-06-12 21:36,4123,2025-06-12 21:36,3.76
4124,2025-06-12 21:37,4124,2025-06-12 21:37,1.24
4125,2025-06-12 21:37,4125,2025-06-12 21:37,1.3
4126,2025-06-12 21:37,4126,2025-06-12 21:37,4.65
4127,2025-06-12 21:39,4127,2025-06-12 21:39,1.99
4128,2025-06-12 21:39,4128,2025-06-12 21:39,3.38
4129,2025-06-12 21:39,4129,2025-06-12 21:39,4.0
4130,2025-06-12 21:41,4130,2025-06-12 21:41,2.94
4131,2025-06-12 21:41,4131,2025-06-12 21:41,1.19
4132,2025-06-12 21:42,4132,2025-06-12 21:42,1.36
4133,2025-06-12 21:43,4133,2025-06-12 21:43,4.77
4134,2025-06-12 21:43,4134,2025-06-12 21:43,4.93
4135,2025-06-12 21:44,4135,2025-06-12 21:44,4.65
4136,2025-06-12 21:45,4136,2025-06-12 21:45,2.08
4137,2025-06-12 21:45,4137,2025-06-12 21:45,4.13
4138,2025-06-12 21:46,4138,2025-06-12 21:46,2.92
4139,2025-06-12 21:46,4139,2025-06-12 21:46,4.12
4140,2025-06-12 21:47,4140,2025-06-12 21:47,4.34
4141,2025-06-12 21:47,4141,2025-06-12 21:47,3.37
4142,2025-06-12 21:48,4142,2025-06-12 21:48,4.51
4143,2025-06-12 21:48,4143,2025-06-12 21:48,1.78
4144,2025-06-12 21:50,4144,2025-06-12 21:50,1.65
4145,2025-06-12 21:50,4145,2025-06-12 21:50,4.62
4146,2025-06-12 21:50,4146,2025-06-12 21:50,3.29
4147,2025-06-12 21:51,4147,2025-06-12 21:51,4.07
4148,2025-06-12 21:51,4148,2025-06-12 21:51,3.09
4149,2025-06-12 21:52,4149,2025-06-12 21:52,4.62
4150,2025-06-12 21:54,4150,2025-06-12 21:54,3.71
4151,2025-06-12 21:56,4151,2025-06-12 21:56,1.57
4152,2025-06-12 21:56,4152,2025-06-12 21:56,5.0
4153,2025-06-12 21:56,4153,2025-06-12 21:56,2.81
4154,2025-06-12 21:57,4154,2025-06-12 21:57,4.09
4155,2025-06-12 21:57,4155,2025-06-12 21:57,1.88
4156,2025-06-12 21:57,4156,2025-06-12 21:57,2.38
4157,2025-06-12 21:58,4157,2025-06-12 21:58,1.5
4158,2025-06-12 21:59,4158,2025-06-12 21:59,2.14
4159,2025-06-12 21:59,4159,2025-06-12 21:59,3.6
4160,2025-06-12 22:00,4160,2025-06-12 22:00,1.88
4161,2025-06-12 22:01,4161,2025-06-12 22:01,3.05
4162,2025-06-12 22:02,4162,2025-06-12 22:02,2.51
4163,2025-06-12 22:02,4163,2025-06-12 22:02,4.46
4164,2025-06-12 22:03,4164,2025-06-12 22:03,4.41
4165,2025-06-12 22:03,4165,2025-06-12 22:03,1.18
4166,2025-06-12 22:04,4166,2025-06-12 22:04,2.91
4167,2025-06-12 22:04,4167,2025-06-12 22:04,3.24
4168,2025-06-12 22:04,4168,2025-06-12 22:04,2.08
4169,2025-06-12 22:05,4169,2025-06-12 22:05,4.41
4170,2025-06-12 22:07,4170,2025-06-12 22:07,2.84
4171,2025-06-12 22:07,4171,2025-06-12 22:07,4.86
4172,2025-06-12 22:08,4172,2025-06-12 22:08,3.23
4173,2025-06-12 22:08,4173,2025-06-12 22:08,2.41
4174,2025-06-12 22:08,4174,2025-06-12 22:08,2.26
4175,2025-06-12 22:09,4175,2025-06-12 22:09,3.38
4176,2025-06-12 22:09,4176,2025-06-12 22:09,1.24
4177,2025-06-12 22:09,4177,2025-06-12 22:09,4.32
4178,2025-06-12 22:10,4178,2025-06-12 22:10,3.26
4179,2025-06-12 22:11,4179,2025-06-12 22:11,2.79
4180,2025-06-12 22:12,4180,2025-06-12 22:12,2.25
4181,2025-06-12 22:12,4181,2025-06-12 22:12,2.8
4182,2025-06-12 22:13,4182,2025-06-12 22:13,3.62
4183,2025-06-12 22:13,4183,2025-06-12 22:13,2.87
4184,2025-06-12 22:15,4184,2025-06-12 22:15,4.38
4185,2025-06-12 22:15,4185,2025-06-12 22:15,2.63
4186,2025-06-12 22:15,4186,2025-06-12 22:15,4.03
4187,2025-06-12 22:18,4187,2025-06-12 22:18,2.6
4188,2025-06-12 22:19,4188,2025-06-12 22:19,2.44
4189,2025-06-12 22:19,4189,2025-06-12 22:19,1.76
4190,2025-06-12 22:20,4190,2025-06-12 22:20,2.25
4191,2025-06-12 22:21,4191,2025-06-12 22:21,1.53
4192,2025-06-12 22:21,4192,2025-06-12 22:21,4.47
4193,2025-06-12 22:22,4193,2025-06-12 22:22,1.74
4194,2025-06-12 22:23,4194,2025-06-12 22:23,2.82
4195,2025-06-12 22:23,4195,2025-06-12 22:23,3.94
4196,2025-06-12 22:24,4196,2025-06-12 22:24,1.11
4197,2025-06-12 22:24,4197,2025-06-12 22:24,1.12
4198,2025-06-12 22:25,4198,2025-06-12 22:25,4.56
4199,2025-06-12 22:25,4199,2025-06-12 22:25,4.7
4200,2025-06-12 22:25,4200,2025-06-12 22:25,4.13
4201,2025-06-12 22:26,4201,2025-06-12 22:26,2.81
4202,2025-06-12 22:26,4202,2025-06-12 22:26,4.5
4203,2025-06-12 22:26,4203,2025-06-12 22:26,1.9
4204,2025-06-12 22:28,4204,2025-06-12 22:28,4.44
4205,2025-06-12 22:28,4205,2025-06-12 22:28,1.06
4206,2025-06-12 22:29,4206,2025-06-12 22:29,2.29
4207,2025-06-12 22:29,4207,2025-06-12 22:29,4.77
4208,2025-06-12 22:30,4208,2025-06-12 22:30,2.43
4209,2025-06-12 22:30,4209,2025-06-12 22:30,3.29
4210,2025-06-12 22:30,4210,2025-06-12 22:30,1.45
4211,2025-06-12 22:31,4211,2025-06-12 22:31,1.02
4212,2025-06-12 22:32,4212,2025-06-12 22:32,1.58
4213,2025-06-12 22:33,4213,2025-06-12 22:33,1.43
4214,2025-06-12 22:33,4214,2025-06-12 22:33,2.44
4215,2025-06-12 22:33,4215,2025-06-12 22:33,4.45
4216,2025-06-12 22:34,4216,2025-06-12 22:34,1.7
4217,2025-06-12 22:34,4217,2025-06-12 22:34,1.73
4218,2025-06-12 22:34,4218,2025-06-12 22:34,1.3
4219,2025-06-12 22:35,4219,2025-06-12 22:35,1.68
4220,2025-06-12 22:35,4220,2025-06-12 22:35,4.48
4221,2025-06-12 22:36,4221,2025-06-12 22:36,1.51
4222,2025-06-12 22:36,4222,2025-06-12 22:36,4.19
4223,2025-06-12 22:37,4223,2025-06-12 22:37,1.6
4224,2025-06-12 22:37,4224,2025-06-12 22:37,2.03
4225,2025-06-12 22:37,4225,2025-06-12 22:37,4.16
4226,2025-06-12 22:38,4226,2025-06-12 22:38,2.83
4227,2025-06-12 22:38,4227,2025-06-12 22:38,2.13
4228,2025-06-12 22:38,4228,2025-06-12 22:38,3.48
4229,2025-06-12 22:39,4229,2025-06-12 22:39,4.41
4230,2025-06-12 22:40,4230,2025-06-12 22:40,1.07
4231,2025-06-12 22:40,4231,2025-06-12 22:40,2.16
4232,2025-06-12 22:42,4232,2025-06-12 22:42,1.45
4233,2025-06-12 22:42,4233,2025-06-12 22:42,2.53
4234,2025-06-12 22:42,4234,2025-06-12 22:42,4.88
